순번,어장명,정점,위도,위도 변환,경도,경도 변환,어장종류,년도,월,일,기상,수심(m),수온(저),수온(차이),염분(저),Ph(저),DO(저),COD(저),NH4-N(저),NO3-N(저),NO2-N(저),DIN(저),TN(저),DIP(저),TP(저),SIO2-SI(저),CHL-A(저),SS(저),투명도
14880,진해만,36,34°54´03˝,34.9008333333333,128°26´00˝,128.433333333333,패류,2012,10,9,-,14,21.19,0.5,31.07,7.72,0.38,1.36,0.194,0.02,0.007,0.221,0.402,0.074,0.1,1.91,1.84,3.5,8
15010,진해만,38,34°54´50˝,34.9138888888889,128°36´10˝,128.602777777778,패류,2012,8,8,-,16,20.24,5.85,32.55,7.5,0.2,1.48,0.19,0.005,0.002,0.197,0.495,0.043,0.084,1.099,4.58,8,3
15011,진해만,39,34°56´00˝,34.9333333333333,128°33´03˝,128.550833333333,패류,2012,8,8,-,19,19.95,7.01,32.67,7.48,0.2,1.05,0.138,0.005,0.002,0.144,0.357,0.039,0.059,1.357,2.16,4,4
15012,진해만,40,34°57´26˝,34.9572222222222,128°33´48˝,128.563333333333,패류,2012,8,8,-,22,16.51,10.43,33.31,7.52,0.8,0.9,0.124,0.06,0.03,0.214,0.43,0.05,0.066,1.437,2.65,2.15,4
15013,진해만,41,34°59´20˝,34.9888888888889,128°36´18˝,128.605,패류,2012,8,8,-,17,18.73,7.71,32.82,7.53,0.93,0.97,0.056,0.046,0.021,0.122,0.354,0.028,0.046,0.902,3.39,3.6,5.5
15014,진해만,42,35°01´13˝,35.0202777777778,128°37´08˝,128.618888888889,패류,2012,8,8,-,21,18.22,7.15,32.9,7.55,1.3,0.79,0.044,0.094,0.03,0.169,0.323,0.04,0.054,1.215,2.18,2.45,4
15015,진해만,43,35°01´43˝,35.0286111111111,128°39´28˝,128.657777777778,패류,2012,8,8,-,19,18.54,6.38,32.82,7.59,1.37,1.63,0.05,0.044,0.018,0.113,0.333,0.028,0.042,0.827,3.03,4.3,4.2
15016,진해만,44,34°58´11˝,34.9697222222222,128°37´17˝,128.621388888889,패류,2012,8,8,-,15,21.29,4.88,32.24,7.71,2.86,1.19,0.059,0.025,0.011,0.096,0.327,0.023,0.04,0.631,4.15,2.5,5.6
15027,진해만,21,35°07´03˝,35.1175,128°36´02˝,128.600555555556,패류,2012,8,7,-,14,20.04,6.07,31.96,7.56,0.49,1.82,0.206,0.028,0.013,0.247,0.439,0.033,0.048,0.659,4.95,6.7,3.5
15028,진해만,22,35°10´26˝,35.1738888888889,128°35´13˝,128.586944444444,패류,2012,8,7,-,12,20.42,6.09,31.82,7.56,0.24,1.03,0.298,0.009,0.005,0.312,0.587,0.061,0.091,1.252,2.05,4.1,4
15029,진해만,23,35°11´57˝,35.1991666666667,128°35´08˝,128.585555555556,패류,2012,8,7,-,5,23.93,2.73,30.73,7.72,2.26,2.26,0.048,0.006,0.002,0.056,0.572,0.034,0.086,1.24,18.68,9.4,1
15033,진해만,27,35°05´27˝,35.0908333333333,128°31´44˝,128.528888888889,패류,2012,8,7,-,13,21.11,7.88,32.04,7.58,1.92,1.24,0.011,0.005,0.002,0.018,0.276,0.008,0.03,0.294,5.61,2.75,4
15034,진해만,28,35°05´00˝,35.0833333333333,128°29´00˝,128.483333333333,패류,2012,8,7,-,17,20.21,9.04,32.25,7.49,1.43,1.6,0.061,0.016,0.01,0.087,0.32,0.021,0.04,0.724,4.86,2.85,4.1
15035,진해만,29,35°03´33˝,35.0591666666667,128°30´52˝,128.514444444444,패류,2012,8,7,-,15,20.9,6.99,32.16,7.61,2.38,1.26,0.015,0.007,0.003,0.024,0.304,0.007,0.028,0.284,4.95,2.6,4.2
15036,진해만,30,35°02´35˝,35.0430555555556,128°29´15˝,128.4875,패류,2012,8,7,-,18,18.81,9.52,32.56,7.4,0.6,1.05,0.049,0.017,0.013,0.079,0.342,0.018,0.039,0.693,5.07,3.45,4.8
15037,진해만,31,35°01´55˝,35.0319444444444,128°31´53˝,128.531388888889,패류,2012,8,7,-,19,18.4,9.74,32.83,7.49,1.51,1.36,0.052,0.03,0.022,0.104,0.328,0.022,0.042,0.924,5.33,2.6,4.5
15038,진해만,32,34°59´16˝,34.9877777777778,128°29´57˝,128.499166666667,패류,2012,8,7,-,22,17.08,10.77,33.13,7.48,1.33,1.94,0.077,0.086,0.028,0.191,0.363,0.056,0.066,1.335,3.04,2.75,5.5
15039,진해만,33,34°58´03˝,34.9675,128°27´03˝,128.450833333333,패류,2012,8,7,-,18,19.57,9.88,32.66,7.41,0.69,1.55,0.032,0.041,0.023,0.096,0.352,0.028,0.048,0.965,9.85,2.6,5
15040,진해만,34,34°58´05˝,34.9680555555556,128°27´18˝,128.455,패류,2012,8,7,-,19,19.13,9.75,32.87,7.43,0.5,1.92,0.03,0.067,0.034,0.131,0.366,0.041,0.053,1.074,8.91,2.3,6
15041,진해만,35,34°56´40˝,34.9444444444444,128°27´09˝,128.4525,패류,2012,8,7,-,17,20.06,8.85,32.64,7.44,0.71,1.95,0.027,0.034,0.023,0.084,0.296,0.025,0.044,0.852,9.61,2.4,5.7
15042,진해만,36,34°54´03˝,34.9008333333333,128°26´00˝,128.433333333333,패류,2012,8,7,-,13,21.87,7.62,32.42,7.38,0.25,2.23,0.18,0.004,0.001,0.185,0.48,0.059,0.097,1.518,11.32,5.4,7
15065,가막만,1,34°43´38.79˝,34.7272222222222,127°40´4.21˝,127.667777777778,패류,2012,8,3,-,8.5,25.53,3.79,31.84,7.63,0.14,0.9,0.024,0.001,0.001,0.026,0.131,0.009,0.032,0.486,1.6,1.4,3.8
15066,가막만,2,34°42´56.59˝,34.7155555555556,127°39´9.91˝,127.6525,패류,2012,8,3,-,7.9,26.4,3.26,31.82,7.7,2.01,0.79,0.069,0.001,0.002,0.072,0.237,0.016,0.056,0.716,0.91,1.6,5.5
15276,진해만,39,34°56´00˝,34.9333333333333,128°33´03˝,128.550833333333,패류,2012,6,8,-,19,16.12,4.58,33.26,7.85,2.74,1.47,0.01,0.003,0,0.013,0,0.003,0,0.726,5.1,2.65,6.4
15277,진해만,40,34°57´26˝,34.9572222222222,128°33´48˝,128.563333333333,패류,2012,6,8,-,22,17.47,3.3,32.79,8.04,2.38,2.04,0.014,0.002,0,0.016,0,0.004,0,0.533,9.19,2.6,6
15278,진해만,41,34°59´20˝,34.9888888888889,128°36´18˝,128.605,패류,2012,6,8,-,18,15.31,5.13,34.05,7.83,2.54,1.37,0.03,0.008,0,0.037,0,0.008,0,1.003,2.35,3.35,6
15281,진해만,44,34°58´11˝,34.9697222222222,128°37´17˝,128.621388888889,패류,2012,6,8,-,17,15.4,5.39,34.38,7.79,2.03,1.91,0.032,0.007,0,0.038,0,0.008,0,1.001,1.56,1.8,5.4
15288,진해만,31,35°01´55˝,35.0319444444444,128°31´53˝,128.531388888889,패류,2012,6,7,-,21,15.09,6.56,33.12,7.87,1.25,0.55,0.082,0.015,0.008,0.105,0,0.022,0,1.376,3.22,3.25,5
15289,진해만,32,34°59´16˝,34.9877777777778,128°29´57˝,128.499166666667,패류,2012,6,7,-,23,13.83,7.67,32.99,7.77,1.45,0.63,0.083,0.019,0,0.103,0,0.021,0,1.811,0.86,2.8,7.2
15290,진해만,33,34°58´03˝,34.9675,128°27´03˝,128.450833333333,패류,2012,6,7,-,19,14.64,7.89,33.09,7.74,1.44,0.1,0.086,0.008,0.004,0.098,0,0.021,0,1.586,1.69,2.5,7
15291,진해만,34,34°58´05˝,34.9680555555556,128°27´18˝,128.455,패류,2012,6,7,-,19,14.69,6.9,32.78,7.76,2.14,1.21,0.022,0.006,0,0.028,0,0.008,0,1.157,2.56,3.45,7.8
15292,진해만,35,34°56´40˝,34.9444444444444,128°27´09˝,128.4525,패류,2012,6,7,-,17,16.04,5.45,33.22,7.99,1.94,1.31,0.006,0.003,0,0.009,0,0.003,0,0.776,5.32,3.3,7.8
15293,진해만,36,34°54´03˝,34.9008333333333,128°26´00˝,128.433333333333,패류,2012,6,7,-,12,17.31,5.95,33.26,7.93,0.92,1.52,0.006,0.003,0,0.008,0,0.002,0,0.727,9.72,3.95,7
15300,진해만,21,35°07´03˝,35.1175,128°36´02˝,128.600555555556,패류,2012,6,6,-,13,18.36,2.77,33.53,8.08,2.88,1.26,0.024,0.007,0,0.031,0,0.009,0,0.63,9.64,4.9,2.3
15301,진해만,22,35°10´26˝,35.1738888888889,128°35´13˝,128.586944444444,패류,2012,6,6,-,11,16.89,5.12,33.24,8.01,1.81,1.53,0.149,0.014,0.001,0.163,0,0.046,0,1.578,12.71,8.3,0.8
15846,표선,1,33°18´20˝,33.3055555555556,126°49´40˝,126.827777777778,마을어장,2011,12,7,-,4,18.1,0,33.64,0,0,0,0,0,0,0,0,0,0,0,0,0,4
16017,표선,1,33°18´20˝,33.3055555555556,126°49´40˝,126.827777777778,마을어장,2011,10,5,-,6,23.1,0.0999999999999979,33.55,0,0,0,0,0,0,0,0,0,0,0,0,0,4
16062,진해만,2,35°10´421˝,35.1783333333333,128°35´216˝,128.589166666667,패류,2011,8,12,-,12,20.31,6.89,30.4,7.26,2.48,1.88,0.464,0.036,0.01,0.511,0.52,0.086,0.089,1.306,5.16,4.6,1.1
16063,진해만,3,35°07´434˝,35.1286111111111,128°36´644˝,128.617777777778,패류,2011,8,12,-,14,18.24,8.52,31.98,7.23,2.53,1.65,0.228,0.118,0.027,0.373,0.516,0.08,0.086,1.507,0.49,5.6,1.5
16067,진해만,15,35°05´027˝,35.0838888888889,128°28´917˝,128.491944444444,패류,2011,8,12,-,12,17.82,11.58,32.4,6.71,1.53,2.43,0.279,0.024,0.008,0.312,0.482,0.08,0.096,1.708,0.53,2.62,2
16070,진해만,18,35°01´911˝,35.0419444444445,128°31´885˝,128.541111111111,패류,2011,8,12,-,18.1,16.27,10.69,32.96,6.83,2.7,1.07,0.137,0.169,0.025,0.331,0.454,0.067,0.071,1.558,0.37,1.65,6
16071,진해만,19,34°59´267˝,34.9905555555556,128°29´945˝,128.509444444444,패류,2011,8,12,-,23,16.19,9.75,33.12,7.19,2.54,1.39,0.107,0.153,0.023,0.283,0.482,0.062,0.066,1.573,0.3,1.2,6.5
16072,진해만,20,34°58´779˝,34.9880555555556,128°27´140˝,128.453888888889,패류,2011,8,12,-,18,17.13,9.06,32.68,7.24,1.04,1.47,0.173,0.084,0.022,0.279,0.44,0.079,0.087,1.821,0.3,0.7,6.5
16073,진해만,21,34°58´078˝,34.9686111111111,128°27´291˝,128.458055555556,패류,2011,8,12,-,19,16.95,8.72,32.77,7.14,1.7,1.39,0.147,0.168,0.025,0.341,0.51,0.074,0.078,1.804,0.33,1.15,5.5
16074,진해만,22,34°56´664˝,34.9516666666667,128°27´143˝,128.453888888889,패류,2011,8,12,-,18,16.95,7.87,32.8,6.96,1.42,1.33,0.18,0.12,0.02,0.321,0.478,0.075,0.082,1.784,0.59,1.1,6
16075,진해만,23,34°54´447˝,34.9122222222222,128°26´004˝,128.433333333333,패류,2011,8,12,-,12,18.28,6.67,31.97,7.21,1.86,2.17,0.197,0.054,0.029,0.279,0.442,0.056,0.073,1.383,2.88,1.65,3.5
16076,진해만,24,34°54´965˝,34.9266666666667,128°30´093˝,128.5025,패류,2011,8,12,-,14,18.08,7.93,32.27,7.08,2.53,2.15,0.115,0.11,0.024,0.249,0.475,0.061,0.07,1.253,2.18,1.5,5.5
16077,진해만,26,34°55´331˝,34.9258333333333,128°33´573˝,128.565833333333,패류,2011,8,12,-,19,16.58,9.88,33,6.61,0.91,1.59,0.172,0.076,0.01,0.257,0.354,0.072,0.081,1.943,0.52,1.25,4.3
16078,표선,1,33°18´20˝,33.3055555555556,126°49´40˝,126.827777777778,마을어장,2011,8,12,-,3.5,23.94,0.0199999999999996,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
16082,진해만,25,34°54´838˝,34.9230555555556,128°36´171˝,128.604722222222,패류,2011,8,11,-,15,18.84,5.88,31.8,7.19,2.73,2.06,0.053,0.175,0.032,0.26,0.424,0.035,0.042,1.018,0.89,0.95,3
16084,진해만,28,34°59´339˝,34.9925,128°36´295˝,128.608055555556,패류,2011,8,11,-,18,18.05,9.72,32.29,6.95,2.75,1.99,0.034,0.214,0.031,0.279,0.406,0.039,0.041,1.075,0.67,1.15,6
16085,진해만,29,35°01´217˝,35.0225,128°37´136˝,128.620277777778,패류,2011,8,11,-,19,16.69,10.11,32.83,6.95,2.28,2.48,0.117,0.178,0.022,0.317,0.45,0.061,0.065,1.541,0.35,1.55,6.8
16086,진해만,30,35°01´717˝,35.0363888888889,128°39´462˝,128.662777777778,패류,2011,8,11,-,15,19.17,8.07,31.59,6.78,2.69,1.96,0.03,0.199,0.042,0.271,0.348,0.031,0.04,1.019,0.63,1,6.5
16087,진해만,31,34°58´183˝,34.9716666666667,128°37´290˝,128.624722222222,패류,2011,8,11,-,15,18.62,8.29,31.98,7.25,2.77,1.38,0.035,0.192,0.027,0.254,0.413,0.027,0.029,0.961,0.67,1.75,6
16127,가막만,2,34°42´56.59˝,34.7155555555556,127°39´9.91˝,127.6525,패류,2011,8,6,-,9.3,23.09,4.57,31.65,7.46,0.07,1.02,0.221,0.005,0.002,0.229,0.624,0.062,0.095,1.632,0.06,8.8,3.9
16128,가막만,3,34°42´58.21˝,34.7161111111111,127°41´2.64˝,127.683888888889,패류,2011,8,6,-,9.3,23.57,3.06,31.33,7.64,0.09,1.17,0.007,0.003,0,0.01,0.17,0.002,0.033,0.268,1.34,18,0.9
16210,표선,1,33°18´20˝,33.3055555555556,126°49´40˝,126.827777777778,마을어장,2011,6,22,-,5,18.3,0.100000000000001,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16252,진해만,19,34°59´267˝,34.9905555555556,128°29´945˝,128.509444444444,패류,2011,6,9,-,24,14.52,5.69,33.45,7.27,2.69,1.07,0.186,0.017,0.007,0.21,0.36,0.038,0.048,1.694,0.93,2.5,5.5
16518,표선,1,33°18´20˝,33.3055555555556,126°49´40˝,126.827777777778,마을어장,2011,2,25,-,9,14.8,0,34.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
16802,표선,1,33°18´20.19˝,33.3055555555556,126°49´39.68˝,126.8275,마을어장,2010,10,18,-,5,0,22.72,0,8.18,0,0,0,0,0,0,0,0,0,0,0,0,5
16806,진해만,12,34°58´37˝,34.9769444444445,128°30´05˝,128.501388888889,패류,2010,10,15,-,22,18.34,2.83,32.23,7.59,1.63,1.42,0.195,0.051,0.004,0.25,0.678,0.078,0.112,1.219,1.12,1.8,7.2
16807,진해만,13,34°57´59˝,34.9663888888889,128°33´50˝,128.563888888889,패류,2010,10,15,-,24,18.45,2.57,32.43,7.47,0.37,1.52,0.407,0.019,0.002,0.428,0.851,0.121,0.135,2.156,1.11,1.55,6.3
16816,진해만,7,34°58´56˝,34.9822222222222,128°27´13˝,128.453611111111,패류,2010,10,14,-,23,18.68,2.93,32.17,7.57,0.32,1.27,0.435,0.009,0,0.444,0.847,0.132,0.142,2.361,9.13,2,5
16817,진해만,8,35°56´41˝,35.9447222222222,128°26´38˝,128.443888888889,패류,2010,10,14,-,20,19.35,2.31,31.86,7.54,2.17,1.09,0.274,0.039,0.005,0.318,0.596,0.086,0.088,1.821,0.75,1.6,5.7
16819,진해만,10,34°54´19˝,34.9052777777778,128°29´07˝,128.485277777778,패류,2010,10,14,-,13,20.55,1.56,31.15,7.64,2.5,1.45,0.169,0.091,0.01,0.269,0.58,0.063,0.076,1.326,7.62,1.7,6.5
16821,진해만,14,34°59´21˝,34.9891666666667,128°36´42˝,128.611666666667,패류,2010,10,14,-,23,18.66,2.81,32.2,7.56,0.68,1.47,0.328,0.006,0.001,0.335,0.726,0.118,0.135,2.087,1.29,1.55,4.2
16929,진해만,12,34°58´37˝,34.9769444444445,128°30´05˝,128.501388888889,패류,2010,8,25,-,23,15.9,12.15,33.57,6.72,0.56,2.45,0.119,0.023,0.001,0.143,0.45,0.05,0.086,0.925,0.99,2.8,4
16930,진해만,13,34°57´59˝,34.9663888888889,128°33´50˝,128.563888888889,패류,2010,8,25,-,24,15.35,12.9,33.76,6.85,2.52,1.2,0.055,0.085,0.009,0.149,0.531,0.04,0.062,0.801,1.13,3.5,3
16931,진해만,14,34°59´21˝,34.9891666666667,128°36´42˝,128.611666666667,패류,2010,8,25,-,23,16.17,11.56,33.54,6.86,2.89,1.84,0.055,0.143,0.015,0.213,0.412,0.05,0.06,1.062,0.8,2.9,4.5
16933,진해만,16,35°01´16˝,35.0211111111111,128°39´37˝,128.660277777778,패류,2010,8,25,-,16,17.14,11.1,33.36,6.63,2.76,1.28,0.075,0.045,0.007,0.128,0.398,0.033,0.057,0.683,1.2,2.05,3.5
16936,진해만,3,35°02´13˝,35.0369444444444,128°32´54˝,128.548333333333,패류,2010,8,24,-,13,19.62,8.45,32.35,7.52,2.35,1.96,0.084,0.023,0.005,0.112,0.431,0.036,0.06,0.59,2.52,2.25,2.7
16938,진해만,5,35°04´24˝,35.0733333333333,128°30´41˝,128.511388888889,패류,2010,8,24,-,16,18.09,11.32,34.21,7.42,2.35,0.97,0.097,0.067,0.012,0.175,0.406,0.058,0.071,1.196,2.64,2.3,3
16941,진해만,8,35°56´41˝,35.9447222222222,128°26´38˝,128.443888888889,패류,2010,8,24,-,20,16.44,11.92,33.42,7.24,1.4,1.22,0.16,0.028,0.001,0.189,0.453,0.062,0.098,1.069,0.85,2.65,3
16942,진해만,9,34°54´27˝,34.9075,128°26´05˝,128.434722222222,패류,2010,8,24,-,17,16.93,11.67,33.29,7.06,1.55,1.69,0.173,0.004,0,0.178,0.436,0.049,0.093,0.932,2.16,1.95,3
16945,표선,1,33°18´20.19˝,33.3055555555556,126°49´39.68˝,126.8275,마을어장,2010,8,24,-,2,0,23.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
16990,천수만,1,36°36´53.86˝,36.6147222222222,126°22´14.54˝,126.370555555556,패류,2010,8,9,-,17,26.08,2.24,29.71,7.73,2.46,1.06,0.225,0.005,0.005,0.235,0.251,0.072,0.081,0.954,1.75,15,1.5
17019,가막만,2,34°42´56.59˝,34.7155555555556,127°39´9.91˝,127.6525,패류,2010,8,4,-,10.3,22.91,6.19,32.24,7.88,2.64,1.97,0.024,0.005,0.002,2.157,0.165,0.009,0.027,0.62,2.65,4.2,4
17022,가막만,5,34°42´51.83˝,34.7141666666667,127°44´19.69˝,127.738611111111,패류,2010,8,4,-,9.8,22.93,2.07,31.65,7.88,3,0.98,0.028,0.03,0.006,4.59,0.15,0.005,0.019,0.461,4.99,5,2
17026,가막만,9,34°41´21.37˝,34.6891666666667,127°39´9.31˝,127.6525,패류,2010,8,4,-,8.1,23.5,5.11,32.17,7.7,1.54,1.07,0.002,0,0,0.164,0.12,0.012,0.03,0.553,3.54,6.8,4.3
17066,표선,1,33°18´20.19˝,33.3055555555556,126°49´39.68˝,126.8275,마을어장,2010,6,22,-,2,0,19.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
17271,표선,1,33°18´20.19˝,33.3055555555556,126°49´39.68˝,126.8275,마을어장,2010,4,6,-,2,0,14.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
17568,가막만,3,34°20´16˝,34.3377777777778,126°45´14˝,126.753888888889,패류,2009,8,5,-,9.2,21.98,3.35,31.36,7.43,1.16,0.77,0.011,0.026,0,0.037,0.876,0.013,0.025,0.093,2.1,16,5.5
17848,완도,2,34°34´21˝,34.5725,127°43´46˝,127.729444444444,해조류,2009,5,13,-,6.9,14.31,1.14,33.31,8.06,0,0.67,0.002,0.016,0.023,0.04,0.831,0.006,0.031,0.213,2.24,31,1.3
17849,완도,3,34°34´25˝,34.5736111111111,127°41´14˝,127.687222222222,해조류,2009,5,13,-,16,14.01,0.0899999999999999,33.27,8.07,0,0.43,0.001,0.009,0.043,0.053,0.912,0.005,0.027,0.2,1.7,19,1.5
